product_key,category,subcategory,product_name,ratings
10003294,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3.96
10000457,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",3.98
10004208,Furniture,Chairs,"Global Geo Office Task Chair, Gray",3.86
10003681,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,
10003049,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,4.06
10001570,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,3.76
10001757,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.42
10002822,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,4.3
10002639,Office Supplies,Labels,Avery 492,3.33
10003390,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,3.82
10004180,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,3.79
10004168,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",3.71
10000935,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,3.05
10004645,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",3.88
10002248,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,3.67
10000655,Office Supplies,Labels,Avery 490,4.25
10003549,Office Supplies,Paper,Xerox 216,4.01
10002417,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4.52
10004887,Office Supplies,Labels,Avery 49,4.27
10000200,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4.2
10002886,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,3.17
10000566,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3.5
10002536,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,3.71
10001957,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,3.43
10002933,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",3.97
10000488,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,3.99
10002980,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,3.42
10003842,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,3.68
10004306,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,4.26
10004842,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",3.42
10002211,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),3.22
10004443,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,3.98
10002420,Office Supplies,Binders,Poly Designer Cover & Back,3.54
10004265,Office Supplies,Paper,Xerox 1934,4.08
10003474,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,3.56
10001244,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,3.85
10001044,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,3.99
10002222,Office Supplies,Envelopes,Staple envelope,3.31
10002441,Office Supplies,Paper,Xerox 1957,3.27
10001825,Office Supplies,Paper,Xerox 1959,4.07
10002684,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2.81
10003845,Office Supplies,Paper,Xerox 1906,3.75
10004102,Office Supplies,Labels,Avery 487,3.82
10001865,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3.75
10002890,Office Supplies,Storage,Project Tote Personal File,3.73
10002382,Office Supplies,Art,Newell 33,3.75
10001608,Technology,Phones,Panasonic KX T7736-B Digital phone,3.41
10002759,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",2.75
10004820,Office Supplies,Labels,Avery 492,3.76
10002467,Technology,Phones,Samsung HM1900 Bluetooth Headset,2.76
10000541,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,3.9
10000513,Office Supplies,Binders,Presstex Flexible Ring Binders,3.99
10004166,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,4.16
10000565,Office Supplies,Art,Newell 312,3.5
10000485,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",4.34
10001516,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,3.66
10002389,Office Supplies,Envelopes,Staple envelope,3.85
10000007,Technology,Phones,Mitel 5320 IP Phone VoIP phone,4.3
10004175,Office Supplies,Labels,Avery 484,3.93
10003637,Office Supplies,Binders,Cardinal Hold-It CD Pocket,3.51
10003700,Furniture,Tables,"Bevis Oval Conference Table, Walnut",3.51
10004174,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,3.67
10001129,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",3.71
10003879,Office Supplies,Binders,Avery Binder Labels,3.78
10003508,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,4.14
10001500,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,3.9
10002031,Technology,Phones,Macally Suction Cup Mount,4.07
10004057,Office Supplies,Paper,Xerox 1917,4.15
10001226,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,3.18
10003922,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",4.21
10004805,Office Supplies,Binders,GBC Recycled VeloBinder Covers,3.88
10002519,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",3.3
10004836,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",4.02
10001666,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.63
10001845,Furniture,Bookcases,Bestar Classic Bookcase,3.37
10003462,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.32
10003488,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,3.91
10004464,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,3.36
10000081,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",3.98
10003422,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2.9
10004540,Office Supplies,Binders,GBC VeloBinder Strips,3.44
10001915,Office Supplies,Art,Newell 318,4.03
10003505,Office Supplies,Envelopes,Quality Park Security Envelopes,3.6
10001665,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",3.71
10004469,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,3.96
10004850,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,3.94
10004276,Furniture,Chairs,Global Comet Stacking Arm Chair,3.85
10003329,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.76
10003321,Office Supplies,Art,Newell 339,3.96
10004491,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,3.8
10001794,Office Supplies,Paper,Xerox 1999,3.57
10001060,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.4
10003131,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",4.14
10000384,Office Supplies,Storage,Super Decoflex Portable Personal File,3.44
10000009,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,2.36
10001418,Office Supplies,Paper,Xerox 1940,3.99
10000177,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",3.91
10004580,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,3.67
10002914,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,4.14
10003424,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,3.75
10002600,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.05
10002484,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",4.45
10002958,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3.9
10001132,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3.41
10000633,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4.39
10000984,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",3.81
10002084,Office Supplies,Paper,Xerox 1888,3.62
10004147,Furniture,Tables,Safco Drafting Table,4.18
10004732,Office Supplies,Binders,Surelock Post Binders,3.09
10003293,Technology,Phones,Plantronics MX500i Earset,3.94
10001277,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,4.23
10004878,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,4.03
10003607,Office Supplies,Paper,Xerox 1990,3.91
10000662,Office Supplies,Paper,Xerox 220,4.11
10004862,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",3.41
10002126,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,3.6
10002049,Office Supplies,Art,Berol Giant Pencil Sharpener,3.53
10002224,Technology,Phones,AT&T 17929 Lendline Telephone,3.81
10000158,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,3.89
10000547,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,3.69
10000464,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,3.91
10000897,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,3.94
10003544,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,3.93
10004583,Technology,Phones,Apple EarPods with Remote and Mic,3.71
10004286,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,3.5
10002940,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",4.12
10000059,Office Supplies,Binders,Plastic Binding Combs,4.58
10003793,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3.44
10001012,Furniture,Tables,KI Adjustable-Height Table,3.92
10002521,Office Supplies,Paper,Xerox 1968,4.08
10004055,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",3.95
10000136,Office Supplies,Supplies,Fiskars Softgrip Scissors,3.9
10003252,Office Supplies,Storage,Tennsco Commercial Shelving,3.98
10000964,Office Supplies,Art,Newell 333,3.42
10004560,Office Supplies,Paper,Unpadded Memo Slips,3.85
10004263,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,3.66
10003494,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.62
10003347,Technology,Phones,Samsung Convoy 3,4.07
10000179,Technology,Phones,AT&T TR1909W,3.66
10003017,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",4.02
10002779,Furniture,Chairs,High-Back Leather Manager's Chair,3.94
10002046,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",4.01
10001471,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,1.4
10000592,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1.93
10003320,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,3.78
10002315,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",4.68
10003335,Technology,Phones,VTech DS6151,3.92
10003604,Office Supplies,Paper,Xerox 1889,3.35
10004935,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,4.12
10004399,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,3.99
10003028,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,3.53
10001058,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",4.41
10001100,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3.37
10001445,Office Supplies,Binders,Economy Binders,3.71
10004030,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",3.94
10002028,Office Supplies,Binders,GBC ProClick Punch Binding System,3.35
10000436,Office Supplies,Art,Newell 342,3.66
10000015,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.45
10001494,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,4.0
10000512,Technology,Phones,Panasonic KX-TG9471B,4.22
10000608,Furniture,Furnishings,Eldon 200 Class Desk Accessories,3.7
10000284,Technology,Accessories,Logitech Wireless Gaming Headset G930,3.21
10000775,Office Supplies,Binders,Fellowes Binding Cases,3.96
10004237,Technology,Phones,Polycom VoiceStation 500 Conference phone,3.66
10003232,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.19
10004655,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,4.16
10002197,Office Supplies,Supplies,Staple remover,4.08
10001973,Technology,Phones,Apple iPhone 5,3.37
10001438,Office Supplies,Paper,Xerox 1887,3.36
10003179,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",4.04
10000370,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,4.2
10003601,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,3.89
10004339,Furniture,Tables,BPI Conference Tables,3.96
10002856,Furniture,Chairs,Safco Contoured Stacking Chairs,3.56
10002317,Office Supplies,Paper,Xerox 230,3.99
10001929,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,3.28
10003881,Office Supplies,Paper,Xerox 1936,4.24
10003330,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,2.92
10003128,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,3.77
10004080,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.96
10000508,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,3.24
10001385,Office Supplies,Binders,Avery Binder Labels,4.1
10004693,Office Supplies,Paper,Xerox 22,3.65
10004763,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.32
10000247,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.06
10004516,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.74
10002826,Technology,Machines,Canon PC170 Desktop Personal Copier,3.14
10000787,Office Supplies,Supplies,Acme Box Cutter Scissors,3.65
10003761,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",3.57
10001588,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",4.43
10000803,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.31
10003890,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",3.97
10003031,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3.0
10001698,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,3.75
10001355,Office Supplies,Envelopes,Staple envelope,3.06
10004509,Office Supplies,Binders,Catalog Binders with Expanding Posts,3.7
10003372,Technology,Phones,Vtech CS6719,3.18
10003972,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,3.64
10001092,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,3.7
10004643,Office Supplies,Art,Prang Drawing Pencil Set,1.59
10000134,Office Supplies,Fasteners,Ideal Clamps,3.87
10003759,Office Supplies,Labels,Avery 494,3.93
10002380,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.61
10003300,Office Supplies,Paper,Xerox 226,3.71
10003414,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",4.29
10000043,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",3.75
10001676,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3.59
10004684,Technology,Machines,Okidata B401 Printer,4.05
10003256,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,3.86
10004803,Office Supplies,Paper,Xerox 1963,3.37
10004828,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.75
10003355,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,3.91
10002961,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,3.65
10003698,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3.49
10003417,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,3.4
10002954,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",4.73
10004582,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.29
10004353,Office Supplies,Paper,Xerox 193,3.79
10003403,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4.3
10004344,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",4.43
10001369,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",3.68
10001423,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,3.91
10004035,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,3.29
10001600,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,4.11
10003473,Office Supplies,Paper,Array Memo Cubes,4.62
10003834,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,3.67
10001239,Office Supplies,Paper,Xerox 189,4.22
10000029,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",3.18
10004904,Office Supplies,Binders,GBC Instant Index System for Binding Systems,3.81
10003692,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3.81
10002797,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,4.1
10004728,Office Supplies,Paper,Xerox Blank Computer Paper,3.69
10004633,Office Supplies,Storage,Portable Personal File Box,4.02
10003584,Furniture,Tables,Hon 2111 Invitation Series Corner Table,3.74
10001747,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,4.12
10003512,Office Supplies,Fasteners,Acco Glide Clips,3.98
10001762,Office Supplies,Fasteners,Staples,4.3
10000439,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,3.25
10003999,Office Supplies,Art,Prismacolor Color Pencil Set,3.15
10002109,Technology,Machines,Bady BDG101FRU Card Printer,3.77
10003405,Technology,Phones,Polycom VVX 310 VoIP phone,4.05
10000998,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",3.89
10001862,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",3.81
10004367,Office Supplies,Paper,Xerox 1930,3.74
10000600,Technology,Phones,Jabra SPEAK 410,4.06
10004133,Office Supplies,Paper,Xerox 1947,3.21
10001892,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",4.1
10000435,Office Supplies,Art,50 Colored Long Pencils,4.31
10001046,Office Supplies,Paper,Xerox 1996,4.11
10004157,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",3.69
10003421,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.57
10004927,Office Supplies,Paper,Xerox 221,3.44
10002889,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,3.93
10002139,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,3.89
10000343,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3.75
10004705,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",3.64
10000292,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4.1
10001841,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",3.77
10004012,Technology,Phones,Plantronics 81402,4.23
10004312,Office Supplies,Paper,Xerox 1950,3.72
10004902,Office Supplies,Paper,Xerox 1925,3.59
10001895,Office Supplies,Paper,Tops Wirebound Message Log Books,3.02
10004544,Office Supplies,Binders,Trimflex Flexible Post Binders,3.61
10000354,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,3.57
10000756,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,3.83
10002047,Office Supplies,Paper,Easy-staple paper,3.78
10001643,Office Supplies,Art,Blackstonian Pencils,3.71
10004708,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,4.17
10002281,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3.3
10002258,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",4.04
10002946,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3.63
10001928,Furniture,Bookcases,Bush Mission Pointe Library,3.72
10000248,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",4.3
10001334,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",3.55
10002209,Furniture,Chairs,"Global Stack Chair without Arms, Black",3.99
10000793,Office Supplies,Labels,Avery 482,4.12
10003278,Office Supplies,Fasteners,Assorted Color Push Pins,4.13
10002821,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,3.06
10000667,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,4.42
10003307,Office Supplies,Paper,Astroparche Fine Business Paper,4.3
10003873,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,3.33
10002228,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3.92
10002121,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",3.95
10001645,Technology,Accessories,Belkin Standard 104 key USB Keyboard,3.14
10003757,Office Supplies,Binders,Wilson Jones Impact Binders,3.64
10002405,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,3.78
10001970,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,3.85
10002903,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",3.57
10004680,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3.98
10004522,Office Supplies,Binders,Avery Legal 4-Ring Binder,3.57
10000425,Furniture,Furnishings,Aluminum Document Frame,3.62
10002013,Office Supplies,Paper,Xerox 1891,3.61
10003820,Office Supplies,Art,Newell 334,4.03
10004672,Office Supplies,Labels,Avery 481,3.96
10003938,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",4.03
10004829,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.64
10004394,Furniture,Furnishings,DAX Clear Channel Poster Frame,3.85
10002486,Office Supplies,Paper,Xerox 1895,3.73
10004630,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,4.11
10004603,Office Supplies,Art,Newell 31,4.34
10003104,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',4.08
10003043,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,3.59
10003687,Office Supplies,Paper,Easy-staple paper,3.17
10000784,Office Supplies,Paper,Xerox 202,3.89
10001598,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,4.31
10004063,Office Supplies,Binders,Recycled Easel Ring Binders,3.82
10003902,Technology,Phones,VTech DS6151,4.11
10001276,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,3.93
10001535,Office Supplies,Appliances,Harmony Air Purifier,4.07
10003865,Office Supplies,Binders,Vinyl Sectional Post Binders,3.16
10004868,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,4.19
10003596,Technology,Phones,Macally Suction Cup Mount,4.12
10001415,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.86
10004577,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3.85
10003710,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,4.01
10000191,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4.08
10002688,Office Supplies,Binders,Avery Round Ring Poly Binders,4.33
10004100,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",3.11
10002220,Office Supplies,Labels,Avery 513,3.55
10000402,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,3.7
10001345,Office Supplies,Binders,GBC Recycled Grain Textured Covers,3.57
10000157,Office Supplies,Paper,Xerox 1920,3.33
10001651,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,4.13
10002171,Office Supplies,Binders,Computer Printout Index Tabs,3.62
10001521,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",3.65
10000196,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3.84
10002895,Office Supplies,Fasteners,Advantus Plastic Paper Clips,3.85
10000979,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,3.72
10004348,Office Supplies,Art,Newell 319,3.71
10002649,Office Supplies,Storage,Project Tote Personal File,3.72
10004228,Technology,Machines,Okidata MB491 Multifunction Printer,2.9
10001508,Office Supplies,Art,Blackstonian Pencils,3.18
10000722,Furniture,Chairs,Hon GuestStacker Chair,3.75
10003190,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,3.32
10003024,Office Supplies,Paper,Xerox 1968,2.79
10002419,Office Supplies,Storage,Super Decoflex Portable Personal File,4.1
10000726,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,2.89
10000552,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,3.75
10003122,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",3.74
10002953,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",4.31
10001475,Office Supplies,Appliances,Holmes HEPA Air Purifier,3.59
10000871,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",3.57
10004483,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,4.15
10002631,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3.97
10000549,Office Supplies,Binders,Storex Dura Pro Binders,3.79
10003734,Office Supplies,Paper,Xerox 211,4.03
10003654,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,3.51
10000850,Office Supplies,Binders,JM Magazine Binder,3.85
10001265,Office Supplies,Paper,Strathmore Photo Mount Cards,3.46
10000218,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,4.21
10003479,Technology,Accessories,Memorex Micro Travel Drive 32 GB,3.59
10001128,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,3.89
10000729,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,3.05
10003233,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,4.24
10001522,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,3.71
10003876,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",4.49
10003718,Furniture,Tables,KI Adjustable-Height Table,3.84
10004623,Office Supplies,Paper,Xerox 1936,4.03
10001422,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.31
10003605,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.59
